Time,
2010-06-09 00:00:00 UTC,8.595436507936508
2010-06-10 00:00:00 UTC,8.972708333333333
2010-06-11 00:00:00 UTC,8.415674603174603
2010-06-12 00:00:00 UTC,10.882222222222222
2010-06-13 00:00:00 UTC,8.35358527131783
2010-06-14 00:00:00 UTC,8.971221532091098
2010-06-15 00:00:00 UTC,7.832699275362319
2010-06-16 00:00:00 UTC,10.02300469483568
2010-06-17 00:00:00 UTC,9.904908675799087
2010-06-18 00:00:00 UTC,9.64311111111111
2010-06-19 00:00:00 UTC,9.59388888888889
2010-06-20 00:00:00 UTC,7.801261261261262
2010-06-21 00:00:00 UTC,9.246645021645021
2010-06-22 00:00:00 UTC,9.338247863247863
2010-06-23 00:00:00 UTC,7.679590017825312
2010-06-24 00:00:00 UTC,8.554339250493097
2010-06-25 00:00:00 UTC,9.551222222222222
2010-06-26 00:00:00 UTC,8.971069182389938
2010-06-27 00:00:00 UTC,8.19503745318352
2010-06-28 00:00:00 UTC,9.493092105263157
2010-06-29 00:00:00 UTC,8.500887573964498
2010-06-30 00:00:00 UTC,7.842307692307692
2010-07-01 00:00:00 UTC,6.565797788309637
2010-07-02 00:00:00 UTC,8.979041916167665
2010-07-03 00:00:00 UTC,6.8477201257861635
2010-07-04 00:00:00 UTC,8.65512048192771
2010-07-05 00:00:00 UTC,7.8986964618249536
2010-07-06 00:00:00 UTC,8.56854043392505
2010-07-07 00:00:00 UTC,9.332799145299145
2010-07-08 00:00:00 UTC,9.533112582781458
2010-07-09 00:00:00 UTC,7.248827470686767
2010-07-10 00:00:00 UTC,7.269191919191919
2010-07-11 00:00:00 UTC,8.052141527001861
2010-07-12 00:00:00 UTC,2.185685381891755
2010-07-13 00:00:00 UTC,2.0841522157996146
2010-07-14 00:00:00 UTC,2.486245674740484
2010-07-15 00:00:00 UTC,2.2836004273504273
2010-07-16 00:00:00 UTC,2.8795379537953796
2010-07-17 00:00:00 UTC,8.228516377649326
2010-07-18 00:00:00 UTC,8.250193798449612
2010-07-19 00:00:00 UTC,8.428544061302683
2010-07-20 00:00:00 UTC,8.029834254143646
2010-07-21 00:00:00 UTC,6.944283413848631
2010-07-22 00:00:00 UTC,8.117613636363636
